,gene_name,chr,orientation,start,end,goi,locus_name,tair_name,object_name,relationship,ontology,go_id,tair_id,Aspect,goslim,evidence_code,evidence_description,evidence_with,reference,annotator,date,set
295,RED1,2,R,17509069,17512954,False,AT2G41945,locus:1006230174,AT2G41945,acts upstream of or within,seed maturation,GO:0010431,27133,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501771189|PMID:27477025  ,TAIR,2016-09-13,2
296,RED1,2,R,17509069,17512954,False,AT2G41945,locus:1006230174,AT2G41945,acts upstream of or within,seed maturation,GO:0010431,27133,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501771189|PMID:27477025  ,TAIR,2016-09-13,2
297,RED1,2,R,17509069,17512954,False,AT2G41945,locus:1006230174,AT2G41945,acts upstream of or within,seed maturation,GO:0010431,27133,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501771189|PMID:27477025  ,TAIR,2016-09-13,2
298,UVI4,2,R,17601955,17603633,False,AT2G42260,locus:2060035,AT2G42260,involved in,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,none,,Publication:501746162|PMID:22167058  ,,2021-03-31,2
299,UVI4,2,R,17601955,17603633,False,AT2G42260,locus:2060035,AT2G42260,involved in,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,none,,Publication:501746162|PMID:22167058  ,,2021-03-31,2
300,UVI4,2,R,17601955,17603633,False,AT2G42260,locus:2060035,AT2G42260,involved in,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,none,,Publication:501746162|PMID:22167058  ,,2021-03-31,2
301,SHP2,2,F,17820255,17824013,False,AT2G42830,locus:2052420,AT2G42830,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-10,1
302,SHP2,2,F,17820255,17824013,False,AT2G42830,locus:2052420,AT2G42830,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-10,1
303,SHP2,2,F,17820255,17824013,False,AT2G42830,locus:2052420,AT2G42830,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-10,1
304,AT2G43010,2,F,17886427,17889050,False,AT2G43010,locus:2053733,AT2G43010,acts upstream of or within,regulation of plant organ morphogenesis,GO:1905421,52632,P,anatomical structure development,IMP,none,,Publication:501800390|PMID:36063057  ,,2024-04-19,1
305,AT2G43010,2,F,17886427,17889050,False,AT2G43010,locus:2053733,AT2G43010,acts upstream of or within,regulation of plant organ morphogenesis,GO:1905421,52632,P,multicellular organism development,IMP,none,,Publication:501800390|PMID:36063057  ,,2024-04-19,1
306,MPK6,2,F,18138307,18140988,False,AT2G43790,locus:2043904,AT2G43790,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT3G45640,Publication:501724280|PMID:18364464  ,TAIR,2008-08-22,1
307,MPK6,2,F,18138307,18140988,False,AT2G43790,locus:2043904,AT2G43790,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT3G45640,Publication:501724280|PMID:18364464  ,TAIR,2008-08-22,1
308,MPK6,2,F,18138307,18140988,False,AT2G43790,locus:2043904,AT2G43790,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IGI,double mutant analysis,AGI_LocusCode:AT3G45640,Publication:501724280|PMID:18364464  ,TAIR,2008-08-22,1
309,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
310,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
311,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
312,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
313,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
314,EDE1,2,F,18272191,18274497,False,AT2G44190,locus:2051869,AT2G44190,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501729537|PMID:19151224  ,TAIR,2009-02-06,2
315,AFO,2,R,18628265,18630712,False,AT2G45190,locus:2005492,AT2G45190,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501717659|PMID:16192305  ,TAIR,2006-06-13,1
316,AFO,2,R,18628265,18630712,False,AT2G45190,locus:2005492,AT2G45190,involved in,fruit development,GO:0010154,13859,P,multicellular organism development,IBA,none,PANTHER:PTN000783191|TAIR:locus:2126931|TAIR:locus:2005492,Communication:501741973,,2024-02-15,1
317,AFO,2,R,18628265,18630712,False,AT2G45190,locus:2005492,AT2G45190,involved in,fruit development,GO:0010154,13859,P,anatomical structure development,IBA,none,PANTHER:PTN000783191|TAIR:locus:2126931|TAIR:locus:2005492,Communication:501741973,,2024-02-15,1
318,AFO,2,R,18628265,18630712,False,AT2G45190,locus:2005492,AT2G45190,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501717659|PMID:16192305  ,TAIR,2006-06-13,1
319,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT1G19270,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
320,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
321,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
322,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
323,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT1G19270,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
324,CYP78A6,2,R,19153328,19155489,False,AT2G46660,locus:2039954,AT2G46660,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT1G19270,Publication:501747111|PMID:22251317  ,TAIR,2012-06-19,2
325,MD60,3,R,1653,4159,False,AT3G01015,locus:2831117,AT3G01015,involved in,regulation of plant organ morphogenesis,GO:1905421,52632,P,anatomical structure development,IMP,none,,Publication:501787014|PMID:31638649  ,,2021-11-11,1
326,MD60,3,R,1653,4159,False,AT3G01015,locus:2831117,AT3G01015,involved in,regulation of plant organ morphogenesis,GO:1905421,52632,P,multicellular organism development,IMP,none,,Publication:501777774|PMID:29167353  ,,2021-11-11,1
327,MD60,3,R,1653,4159,False,AT3G01015,locus:2831117,AT3G01015,involved in,regulation of plant organ morphogenesis,GO:1905421,52632,P,multicellular organism development,IMP,none,,Publication:501787014|PMID:31638649  ,,2021-11-11,1
328,MD60,3,R,1653,4159,False,AT3G01015,locus:2831117,AT3G01015,involved in,regulation of plant organ morphogenesis,GO:1905421,52632,P,anatomical structure development,IMP,none,,Publication:501777774|PMID:29167353  ,,2021-11-11,1
329,KIN10,3,R,31181,34597,False,AT3G01090,locus:2102132,AT3G01090,involved in,plant organ development,GO:0099402,51097,P,anatomical structure development,IMP,none,,Publication:501745353|PMID:22026387  ,,2021-03-31,1
330,KIN10,3,R,31181,34597,False,AT3G01090,locus:2102132,AT3G01090,involved in,plant organ development,GO:0099402,51097,P,multicellular organism development,IMP,none,,Publication:501745353|PMID:22026387  ,,2021-03-31,1
331,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-09,1
332,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-09,1
333,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,involved in,plant ovule development,GO:0048481,19033,P,flower development,IBA,none,PANTHER:PTN004325037|UniProtKB:P29382|TAIR:locus:2076522,Communication:501741973,,2023-06-07,1
334,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501711290|PMID:14555696  ,TAIR,2006-05-09,1
335,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,involved in,plant ovule development,GO:0048481,19033,P,multicellular organism development,IBA,none,PANTHER:PTN004325037|UniProtKB:P29382|TAIR:locus:2076522,Communication:501741973,,2023-06-07,1
336,SEP2,3,R,464279,467074,False,AT3G02310,locus:2076522,AT3G02310,involved in,plant ovule development,GO:0048481,19033,P,anatomical structure development,IBA,none,PANTHER:PTN004325037|UniProtKB:P29382|TAIR:locus:2076522,Communication:501741973,,2023-06-07,1
337,SAMDC,3,F,508886,511561,False,AT3G02470,locus:2076834,AT3G02470,involved in,plant organ development,GO:0099402,51097,P,multicellular organism development,IMP,none,,Publication:501719089|PMID:16699540  ,,2021-03-31,1
338,SAMDC,3,F,508886,511561,False,AT3G02470,locus:2076834,AT3G02470,involved in,plant organ development,GO:0099402,51097,P,anatomical structure development,IMP,none,,Publication:501719089|PMID:16699540  ,,2021-03-31,1
339,AT3G02610,3,F,555626,557723,False,AT3G02610,locus:2076939,AT3G02610,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,biochemical/chemical analysis,NONE,Publication:501771760|PMID:27681170  ,sbaud,2016-10-05,2
340,AT3G02610,3,F,555626,557723,False,AT3G02610,locus:2076939,AT3G02610,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,biochemical/chemical analysis,NONE,Publication:501771760|PMID:27681170  ,sbaud,2016-10-05,2
341,AT3G02610,3,F,555626,557723,False,AT3G02610,locus:2076939,AT3G02610,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,biochemical/chemical analysis,NONE,Publication:501771760|PMID:27681170  ,sbaud,2016-10-05,2
342,GAPC1,3,F,1080950,1083530,False,AT3G04120,locus:2103085,AT3G04120,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501728646|PMID:18820081  ,dfgc,2009-02-20,2
343,GAPC1,3,F,1080950,1083530,False,AT3G04120,locus:2103085,AT3G04120,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501728646|PMID:18820081  ,dfgc,2009-02-20,1
344,GAPC1,3,F,1080950,1083530,False,AT3G04120,locus:2103085,AT3G04120,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501728646|PMID:18820081  ,dfgc,2009-02-20,2
345,GAPC1,3,F,1080950,1083530,False,AT3G04120,locus:2103085,AT3G04120,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501728646|PMID:18820081  ,dfgc,2009-02-20,1
346,GAPC1,3,F,1080950,1083530,False,AT3G04120,locus:2103085,AT3G04120,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501728646|PMID:18820081  ,dfgc,2009-02-20,2
347,SWP,3,F,1293807,1300714,False,AT3G04740,locus:2084948,AT3G04740,acts upstream of or within,regulation of plant organ morphogenesis,GO:1905421,52632,P,anatomical structure development,IMP,none,,Publication:501800390|PMID:36063057  ,,2024-04-19,1
348,SWP,3,F,1293807,1300714,False,AT3G04740,locus:2084948,AT3G04740,acts upstream of or within,regulation of plant organ morphogenesis,GO:1905421,52632,P,multicellular organism development,IMP,none,,Publication:501800390|PMID:36063057  ,,2024-04-19,1
349,SGT,3,R,2217622,2221702,False,AT3G07020,locus:2077627,AT3G07020,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501733418|PMID:19641030  ,TAIR,2011-02-04,2
350,SGT,3,R,2217622,2221702,False,AT3G07020,locus:2077627,AT3G07020,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501733418|PMID:19641030  ,TAIR,2011-02-04,2
351,SGT,3,R,2217622,2221702,False,AT3G07020,locus:2077627,AT3G07020,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501733418|PMID:19641030  ,TAIR,2011-02-04,2
352,CSLC6,3,R,2335612,2339100,False,AT3G07330,locus:2079661,AT3G07330,involved in,plant organ development,GO:0099402,51097,P,multicellular organism development,IMP,none,,Publication:501790690|PMID:32737163  ,,2021-03-31,1
353,CSLC6,3,R,2335612,2339100,False,AT3G07330,locus:2079661,AT3G07330,involved in,plant organ development,GO:0099402,51097,P,anatomical structure development,IMP,none,,Publication:501790690|PMID:32737163  ,,2021-03-31,1
354,SPD1,3,F,3239180,3242537,False,AT3G10420,locus:2075825,AT3G10420,involved in,seed maturation,GO:0010431,27133,P,multicellular organism development,IMP,none,,Publication:501740467|PMID:21045120  ,,2021-03-31,2
355,SPD1,3,F,3239180,3242537,False,AT3G10420,locus:2075825,AT3G10420,involved in,seed maturation,GO:0010431,27133,P,anatomical structure development,IMP,none,,Publication:501740467|PMID:21045120  ,,2021-03-31,2
356,SPD1,3,F,3239180,3242537,False,AT3G10420,locus:2075825,AT3G10420,involved in,seed maturation,GO:0010431,27133,P,post-embryonic development,IMP,none,,Publication:501740467|PMID:21045120  ,,2021-03-31,2
357,DAFL1,3,R,3412911,3414019,False,AT3G10910,locus:2103162,AT3G10910,involved in,plant ovule development,GO:0048481,19033,P,anatomical structure development,IDA,localization of GUS fusion protein,NONE,Publication:501803378|PMID:37156904  ,TAIR,2023-06-09,1
358,DAFL1,3,R,3412911,3414019,False,AT3G10910,locus:2103162,AT3G10910,involved in,plant ovule development,GO:0048481,19033,P,flower development,IDA,localization of GUS fusion protein,NONE,Publication:501803378|PMID:37156904  ,TAIR,2023-06-09,1
359,DAFL1,3,R,3412911,3414019,False,AT3G10910,locus:2103162,AT3G10910,involved in,plant ovule development,GO:0048481,19033,P,multicellular organism development,IDA,localization of GUS fusion protein,NONE,Publication:501803378|PMID:37156904  ,TAIR,2023-06-09,1
360,RBR1,3,R,3913412,3919170,False,AT3G12280,locus:2082194,AT3G12280,acts upstream of negative effect,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,,Publication:501712634|PMID:15201912  ,TAIR,2021-04-12,2
361,RBR1,3,R,3913412,3919170,False,AT3G12280,locus:2082194,AT3G12280,acts upstream of negative effect,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,,Publication:501712634|PMID:15201912  ,TAIR,2021-04-12,2
