name	tair_object	p1	p2	x	chr
Gene:2826957	AT1G30340.1	10696999	10701393	F	1
Gene:2204231	AT1G30350.1	10710079	10711664	R	1
Gene:2204226	AT1G30360.1	10715665	10718997	F	1
Gene:2204216	AT1G30370.1	10719169	10720758	R	1
Gene:2204206	AT1G30380.1	10722197	10723247	F	1
Gene:2204211	AT1G30390.1	10723454	10725016	F	1
Gene:2204201	AT1G30400.1	10727638	10737889	F	1
Gene:1009021134	AT1G30400.2	10727962	10738055	F	1
Gene:2204221	AT1G30410.1	10738805	10747323	F	1
Gene:2028154	AT1G30420.1	10748816	10756316	F	1
Gene:1005715123	AT1G30430.1	10756722	10756794	F	1
Gene:2028159	AT1G30440.1	10759475	10762394	F	1
Gene:1005715411	AT1G30450.3	10762739	10769227	F	1
Gene:1005715412	AT1G30450.2	10762739	10769532	F	1
Gene:2028169	AT1G30450.1	10762739	10769505	F	1
Gene:4515100683	AT1G30455.1	10769722	10770775	F	1
Gene:2028174	AT1G30460.1	10770813	10775402	R	1
Gene:4010711880	AT1G30460.2	10774446	10775323	R	1
Gene:2028184	AT1G30470.1	10779171	10786666	F	1
Gene:6530296282	AT1G30470.2	10779213	10786697	F	1
Gene:6530296283	AT1G30470.3	10779213	10786697	F	1
Gene:1009021380	AT1G30473.1	10786979	10788683	F	1
Gene:1006229749	AT1G30475.1	10788226	10789943	R	1
Gene:4010711881	AT1G30475.2	10788226	10790071	R	1
Gene:4010711882	AT1G30475.3	10788226	10790125	R	1
Gene:4515100684	AT1G30475.4	10788226	10790125	R	1
Gene:2028129	AT1G30480.1	10790022	10792575	F	1
Gene:2028139	AT1G30490.1	10796135	10800961	R	1
Gene:1005715413	AT1G30500.2	10804450	10806319	R	1
Gene:2028149	AT1G30500.1	10804452	10806317	R	1
Gene:1005715414	AT1G30510.2	10806985	10809180	R	1
Gene:1006229748	AT1G30510.3	10806986	10809162	R	1
Gene:2028144	AT1G30510.1	10806986	10809188	R	1
Gene:3689897	AT1G30515.1	10809289	10809915	R	1
Gene:2028164	AT1G30520.1	10810984	10813700	F	1
Gene:2028189	AT1G30530.1	10814659	10816583	F	1
Gene:2028134	AT1G30540.1	10816774	10819362	R	1
Gene:2028179	AT1G30550.1	10819554	10823659	R	1
Gene:5019473947	AT1G30550.2	10822178	10823659	R	1
Gene:3435726	AT1G30560.1	10824761	10826293	F	1
Gene:2204563	AT1G30570.1	10828933	10831482	F	1
Gene:2204598	AT1G30580.1	10831673	10835538	R	1
Gene:2204608	AT1G30590.1	10835794	10840005	R	1
Gene:2204618	AT1G30600.1	10841142	10845050	R	1
Gene:6530296284	AT1G30610.2	10846513	10850628	F	1
Gene:2204628	AT1G30610.1	10846676	10850517	F	1
Gene:2204638	AT1G30620.1	10854549	10858244	F	1
Gene:4010711883	AT1G30620.3	10854549	10858244	F	1
Gene:1009021146	AT1G30620.2	10854605	10858237	F	1
Gene:2204643	AT1G30630.1	10858298	10860261	R	1
Gene:2204573	AT1G30640.1	10860655	10864700	F	1
Gene:2204548	AT1G30650.1	10868303	10871297	F	1
Gene:2204558	AT1G30660.1	10876853	10879017	F	1
Gene:2204568	AT1G30670.1	10879173	10880188	R	1
Gene:1005715110	AT1G30680.1	10881597	10886425	F	1
Gene:1009021153	AT1G30690.2	10887607	10890332	F	1
Gene:2204593	AT1G30690.1	10887705	10890315	F	1
Gene:2204603	AT1G30700.1	10892570	10894572	F	1
Gene:2204613	AT1G30710.1	10895280	10897109	F	1
Gene:2204623	AT1G30720.1	10898172	10899912	F	1
Gene:2204633	AT1G30730.1	10900854	10902534	F	1
Gene:2204553	AT1G30740.1	10903029	10904630	F	1
Gene:2204588	AT1G30750.1	10904907	10905709	R	1
Gene:3693118	AT1G30755.1	10905817	10908892	R	1
Gene:504953962	AT1G30757.1	10909150	10909784	F	1
Gene:3435730	AT1G30760.1	10918278	10920677	F	1
Gene:2196958	AT1G30780.1	10923919	10926561	R	1
Gene:5019473948	AT1G30784.1	10929536	10930090	R	1
Gene:2196963	AT1G30790.1	10932713	10934066	F	1
Gene:3692015	AT1G30795.1	10935753	10936348	F	1
Gene:2196978	AT1G30810.1	10936765	10942292	R	1
Gene:2196968	AT1G30800.1	10936923	10938099	F	1
Gene:6530296285	AT1G30810.2	10937903	10942292	R	1
Gene:1009021377	AT1G30814.1	10942648	10944727	R	1
Gene:4515100686	AT1G30814.3	10942648	10944282	R	1
Gene:4515100685	AT1G30814.2	10942663	10944727	R	1
Gene:2196983	AT1G30820.1	10944913	10949458	R	1
Gene:3692023	AT1G30825.1	10960941	10963182	F	1
Gene:1005715239	AT1G30830.1	10963573	10963646	R	1
Gene:4010711884	AT1G30835.2	10966907	10968878	F	1
Gene:504954015	AT1G30835.1	10966907	10968851	F	1
Gene:6530296286	AT1G30840.2	10974445	10976298	F	1
Gene:2196988	AT1G30840.1	10974447	10976036	F	1
Gene:504954014	AT1G30845.1	10979646	10980688	F	1
Gene:2196948	AT1G30850.1	10985078	10986295	F	1
Gene:3433286	AT1G30860.1	10986523	10989504	R	1
Gene:3433290	AT1G30870.1	10991485	10993023	F	1
Gene:2015705	AT1G30880.1	10993195	10994125	R	1
Gene:2015715	AT1G30890.1	10994321	10996134	F	1
Gene:4010711885	AT1G30890.2	10994440	10996134	F	1
Gene:2015725	AT1G30900.1	10997275	11000543	F	1
Gene:2015745	AT1G30910.1	11000883	11002936	F	1
Gene:2015755	AT1G30920.1	11004242	11005444	R	1
Gene:1006229609	AT1G30921.1	11007112	11008238	R	1
Gene:2824822	AT1G30925.1	11009888	11011792	R	1
Gene:2015730	AT1G30930.1	11014783	11015913	R	1
Gene:2824817	AT1G30935.1	11017436	11018990	R	1
Gene:2015740	AT1G30940.1	11021984	11023320	R	1
Gene:1006229608	AT1G30945.1	11026338	11026784	R	1
Gene:2015765	AT1G30950.1	11036180	11037508	F	1
Gene:2015770	AT1G30960.1	11037612	11040033	R	1
Gene:2015775	AT1G30970.1	11040281	11043751	R	1
Gene:4010711886	AT1G30970.2	11040281	11043729	R	1
Gene:4515100687	AT1G30972.2	11044631	11045462	F	1
Gene:4010711887	AT1G30972.1	11044671	11045466	F	1
Gene:4010711888	AT1G30974.1	11046969	11047325	F	1
Gene:4515100688	AT1G30974.2	11046969	11047816	F	1
Gene:1006229607	AT1G30975.1	11048256	11048552	R	1
Gene:1006229606	AT1G30980.1	11049583	11050729	R	1
Gene:2015700	AT1G30990.1	11052130	11053063	F	1
Gene:2015710	AT1G31000.1	11053377	11054561	R	1
Gene:2015720	AT1G31010.1	11054731	11056921	R	1
Gene:2015735	AT1G31020.1	11057105	11058867	F	1
Gene:2015750	AT1G31030.1	11064583	11067201	R	1
Gene:2015760	AT1G31040.1	11069793	11072291	R	1
Gene:2015695	AT1G31050.1	11075627	11079240	R	1
Gene:1005027883	AT1G31070.2	11084859	11088563	F	1
Gene:2015790	AT1G31070.1	11084869	11088468	F	1
Gene:4515100689	AT1G31072.1	11089491	11089925	F	1
Gene:2029568	AT1G31080.1	11091832	11092899	F	1
Gene:2029573	AT1G31090.1	11094407	11095649	F	1
Gene:4515100690	AT1G31093.1	11096084	11096599	R	1
Gene:2029583	AT1G31100.1	11097034	11100418	R	1
Gene:1005715400	AT1G31110.1	11104113	11104186	F	1
Gene:2029588	AT1G31120.1	11104301	11107763	R	1
Gene:2029528	AT1G31130.1	11114701	11116195	R	1
Gene:2029538	AT1G31140.1	11117993	11119785	F	1
Gene:6530296287	AT1G31140.2	11117993	11119785	F	1
Gene:2029548	AT1G31150.1	11120097	11122587	F	1
Gene:2029558	AT1G31160.1	11122658	11124155	R	1
Gene:504954086	AT1G31163.1	11128732	11130239	R	1
Gene:504954087	AT1G31166.1	11130616	11130981	F	1
Gene:6530296288	AT1G31170.4	11133410	11134844	F	1
Gene:4010711889	AT1G31170.2	11133485	11134361	F	1
Gene:4010711890	AT1G31170.3	11133485	11134405	F	1
Gene:2029578	AT1G31170.1	11133485	11134405	F	1
Gene:4010711891	AT1G31173.1	11137365	11138969	F	1
Gene:504954085	AT1G31175.1	11140549	11142630	F	1
Gene:2029518	AT1G31180.1	11142714	11144633	R	1
Gene:2029523	AT1G31190.1	11144772	11146930	F	1
Gene:2029533	AT1G31200.1	11146923	11147678	R	1
Gene:2029543	AT1G31210.1	11148254	11152501	R	1
Gene:2029553	AT1G31220.1	11156802	11158683	F	1
Gene:2029563	AT1G31230.1	11158618	11163274	R	1
Gene:3433786	AT1G31240.1	11163858	11164928	R	1
Gene:1009021351	AT1G31245.1	11165705	11165830	R	1
Gene:2197509	AT1G31250.1	11166557	11167547	R	1
Gene:4010711892	AT1G31258.1	11171225	11171835	F	1
Gene:2197519	AT1G31260.1	11175559	11177362	R	1
Gene:2197534	AT1G31270.1	11178349	11178658	F	1
Gene:5019473949	AT1G31274.1	11179998	11180462	R	1
Gene:2197544	AT1G31280.1	11181711	11185344	F	1
Gene:2197549	AT1G31290.1	11188293	11192317	F	1
Gene:1009021038	AT1G31300.2	11193635	11196312	F	1
Gene:2197479	AT1G31300.1	11193693	11196312	F	1
Gene:2197489	AT1G31310.1	11198353	11200141	R	1
Gene:4515100691	AT1G31319.1	11211807	11211914	R	1
Gene:2197499	AT1G31320.1	11213017	11214382	F	1
Gene:2197514	AT1G31330.1	11214824	11216037	R	1
Gene:3692114	AT1G31335.1	11216914	11217393	R	1
Gene:2197524	AT1G31340.1	11217845	11219458	R	1
Gene:2197539	AT1G31350.1	11221335	11222786	R	1
Gene:2823802	AT1G31355.1	11228988	11229990	F	1
Gene:4010711893	AT1G31358.1	11230463	11230612	R	1
Gene:4010711894	AT1G31360.2	11232333	11237530	F	1
Gene:2197554	AT1G31360.1	11232333	11237530	F	1
Gene:3435991	AT1G31370.1	11238298	11239363	R	1
Gene:3435983	AT1G31380.1	11240451	11241099	R	1
Gene:3435987	AT1G31390.1	11243191	11244392	R	1
Gene:3435979	AT1G31400.1	11245225	11246481	R	1
Gene:2206193	AT1G31410.1	11246914	11249359	R	1
Gene:6530296289	AT1G31420.2	11249600	11253915	F	1
Gene:2206178	AT1G31420.1	11249618	11253879	F	1
Gene:2206163	AT1G31430.1	11253936	11255737	R	1
Gene:2206173	AT1G31440.1	11255836	11258715	R	1
Gene:2206183	AT1G31450.1	11259872	11261209	R	1
Gene:2206188	AT1G31460.1	11261541	11263364	R	1
Gene:2206168	AT1G31470.1	11262918	11264963	R	1
Gene:2028640	AT1G31480.1	11265880	11271701	F	1
Gene:3693371	AT1G31490.1	11271228	11273294	R	1
Gene:4515100692	AT1G31485.1	11271744	11273075	F	1
Gene:3693400	AT1G31500.1	11273605	11276577	R	1
Gene:4010711895	AT1G31500.4	11273605	11276572	R	1
Gene:1006229752	AT1G31500.2	11273605	11276572	R	1
Gene:1006229753	AT1G31500.3	11273636	11276566	R	1
Gene:3693390	AT1G31510.1	11277417	11278462	F	1
Gene:3693382	AT1G31520.1	11278983	11279639	R	1
Gene:3693386	AT1G31530.1	11281188	11282468	R	1
Gene:4515100693	AT1G31540.2	11288452	11293753	R	1
Gene:3689983	AT1G31540.1	11290948	11293753	R	1
Gene:1009021080	AT1G31550.2	11295525	11297379	R	1
Gene:3689968	AT1G31550.1	11295616	11297285	R	1
Gene:3689980	AT1G31570.1	11302782	11309164	R	1
Gene:3693396	AT1G31580.1	11311169	11311989	F	1
Gene:3693375	AT1G31600.1	11312961	11316473	R	1
Gene:1006229755	AT1G31600.2	11312961	11316468	R	1
Gene:1006229754	AT1G31600.3	11312961	11316435	R	1
Gene:2028615	AT1G31620.1	11316941	11317894	F	1
Gene:2028600	AT1G31630.1	11318528	11319547	R	1
Gene:2028590	AT1G31640.1	11322692	11324176	R	1
Gene:2028700	AT1G31650.1	11326301	11330738	R	1
Gene:2028685	AT1G31660.1	11330956	11333540	R	1
Gene:2028665	AT1G31670.1	11337558	11341889	F	1
Gene:2028635	AT1G31690.1	11343980	11347767	F	1
Gene:2028605	AT1G31710.1	11349840	11355486	F	1
Gene:2028595	AT1G31720.1	11356102	11357081	F	1
Gene:2028585	AT1G31730.1	11359642	11364288	F	1
Gene:504954090	AT1G31740.1	11365285	11369908	R	1
Gene:3434280	AT1G31750.1	11370659	11372077	R	1
Gene:3434276	AT1G31760.1	11372425	11373483	R	1
Gene:3434272	AT1G31770.1	11374893	11377794	R	1
Gene:1009021338	AT1G31772.1	11378940	11379414	F	1
Gene:2034505	AT1G31780.1	11391227	11394748	F	1
Gene:2034490	AT1G31790.1	11394690	11396018	R	1
Gene:2034475	AT1G31800.1	11396402	11399714	F	1
Gene:2034470	AT1G31810.1	11399607	11406259	R	1
Gene:2826179	AT1G31812.1	11410875	11412204	R	1
Gene:2826174	AT1G31814.1	11412608	11414502	R	1
Gene:2826194	AT1G31817.1	11414749	11416444	R	1
Gene:2034460	AT1G31820.1	11416451	11418279	R	1
Gene:2034450	AT1G31830.1	11418625	11420837	R	1
Gene:1006229817	AT1G31830.2	11418625	11420815	R	1
Gene:1006229819	AT1G31835.1	11423059	11423684	R	1
Gene:6530296290	AT1G31840.2	11423906	11426714	F	1
Gene:2034527	AT1G31840.1	11424006	11426528	F	1
Gene:2034521	AT1G31850.1	11430222	11433699	F	1
Gene:1006229818	AT1G31850.3	11430257	11433699	F	1
Gene:1005715336	AT1G31850.2	11430849	11433699	F	1
Gene:2034515	AT1G31860.1	11434108	11436607	R	1
Gene:1009021250	AT1G31870.2	11436719	11440109	F	1
Gene:2034500	AT1G31870.1	11436747	11440109	F	1
Gene:4515100694	AT1G31875.1	11442913	11443044	R	1
Gene:2034485	AT1G31880.1	11445490	11450189	F	1
Gene:2826184	AT1G31885.1	11450460	11451985	F	1
Gene:2034465	AT1G31910.1	11457126	11461825	F	1
Gene:6530296291	AT1G31910.2	11457127	11461825	F	1
Gene:2826189	AT1G31900.1	11457877	11458134	F	1
Gene:2034455	AT1G31920.1	11461855	11463848	R	1
Gene:6530296292	AT1G31930.3	11464985	11469185	F	1
Gene:1005715337	AT1G31930.2	11465014	11469165	F	1
Gene:2034445	AT1G31930.1	11465049	11469165	F	1
Gene:4515100695	AT1G31935.1	11469482	11470010	F	1
Gene:3434256	AT1G31940.1	11470056	11471340	R	1
Gene:3434268	AT1G31950.1	11475807	11478194	F	1
Gene:3434264	AT1G31960.1	11479133	11479654	R	1
Gene:3434260	AT1G31970.1	11479866	11482890	F	1
Gene:504954021	AT1G31990.1	11488016	11489287	F	1
Gene:2823382	AT1G31983.1	11501674	11503237	R	1
Gene:2823372	AT1G31993.1	11503576	11507662	F	1
Gene:2195390	AT1G32000.1	11508285	11508909	R	1
Gene:2195395	AT1G32010.1	11509341	11512040	R	1
Gene:2195385	AT1G32020.1	11512552	11513067	R	1
Gene:2195380	AT1G32030.1	11514594	11515595	F	1
Gene:2195375	AT1G32040.1	11518418	11520070	F	1
Gene:2823377	AT1G32045.1	11520689	11520876	R	1
Gene:4515100696	AT1G32049.1	11527728	11528207	F	1
Gene:2195370	AT1G32050.1	11528445	11531281	F	1
Gene:2195365	AT1G32060.1	11532533	11534639	F	1
Gene:4010711896	AT1G32070.3	11534682	11536316	R	1
Gene:1006229869	AT1G32070.2	11534684	11536338	R	1
Gene:2195360	AT1G32070.1	11534724	11536305	R	1
Gene:3433987	AT1G32080.1	11537342	11539800	R	1
Gene:2031734	AT1G32090.1	11540025	11544131	R	1
Gene:2031729	AT1G32100.1	11546338	11547994	R	1
Gene:2825898	AT1G32110.1	11552177	11552310	R	1
Gene:2031719	AT1G32120.1	11552926	11558777	F	1
Gene:6530296293	AT1G32130.2	11558861	11561920	R	1
Gene:2031714	AT1G32130.1	11558881	11561865	R	1
Gene:2031769	AT1G32140.1	11562742	11564833	R	1
Gene:2031704	AT1G32150.1	11565518	11568531	F	1
Gene:2031759	AT1G32160.1	11568665	11570387	F	1
Gene:2031749	AT1G32170.1	11575320	11577927	F	1
Gene:4515100697	AT1G32172.1	11578506	11580547	F	1
Gene:2031739	AT1G32180.1	11586516	11589651	R	1
Gene:2031724	AT1G32190.1	11592955	11595982	R	1
Gene:4010711897	AT1G32190.2	11592955	11595982	R	1
Gene:2031754	AT1G32200.1	11601781	11605060	R	1
Gene:1005715376	AT1G32200.2	11602084	11605060	R	1
Gene:2031764	AT1G32210.1	11605857	11607768	R	1
Gene:2031709	AT1G32220.1	11607854	11609733	F	1
Gene:5019473950	AT1G32225.1	11610114	11610625	F	1
Gene:1005715375	AT1G32230.2	11612118	11616218	F	1
Gene:2031699	AT1G32230.1	11612118	11616218	F	1
Gene:5019473951	AT1G32230.3	11612118	11616218	F	1
Gene:2028345	AT1G32240.1	11625700	11630626	R	1
Gene:3434160	AT1G32250.1	11639843	11640343	F	1
Gene:3434148	AT1G32260.1	11640581	11641871	R	1
Gene:3434164	AT1G32270.1	11642593	11644962	F	1
Gene:3434176	AT1G32280.1	11646220	11646816	F	1
Gene:3434180	AT1G32290.1	11650222	11650567	R	1
Gene:3434168	AT1G32300.1	11651342	11653365	F	1
Gene:3690822	AT1G32310.1	11653564	11654794	F	1
Gene:3434184	AT1G32320.1	11655156	11656073	F	1
Gene:3434152	AT1G32330.1	11656986	11660376	R	1
Gene:1009021367	AT1G32337.1	11661815	11662122	F	1
Gene:3434156	AT1G32340.1	11663070	11666058	R	1
Gene:3434144	AT1G32350.1	11666977	11668690	R	1
Gene:3434172	AT1G32360.1	11672931	11675339	F	1
Gene:4515100698	AT1G32361.1	11675531	11676748	F	1
Gene:1009021256	AT1G32370.4	11676961	11678447	F	1
Gene:2033780	AT1G32370.1	11676962	11678007	F	1
Gene:1006229810	AT1G32370.3	11676962	11678316	F	1
Gene:1005715350	AT1G32370.2	11676962	11678449	F	1
Gene:3690842	AT1G32375.1	11679230	11680679	F	1
Gene:2033791	AT1G32380.1	11681752	11684478	F	1
Gene:1005715349	AT1G32385.1	11685060	11685144	F	1
Gene:2033806	AT1G32390.1	11688129	11688707	F	1
Gene:1006229811	AT1G32400.2	11689106	11691465	R	1
Gene:2033717	AT1G32400.1	11689106	11691531	R	1
Gene:1009021254	AT1G32400.3	11689108	11691465	R	1
Gene:4010711898	AT1G32410.3	11693799	11695566	F	1
Gene:4010711900	AT1G32410.5	11693828	11695566	F	1
Gene:4010711899	AT1G32410.4	11693832	11695566	F	1
Gene:2033728	AT1G32410.1	11693832	11695566	F	1
Gene:1005715351	AT1G32410.2	11693832	11695566	F	1
Gene:3690810	AT1G32415.1	11695611	11697896	F	1
Gene:2033738	AT1G32420.1	11701995	11702903	F	1
Gene:2033749	AT1G32430.1	11704932	11706325	R	1
Gene:2033759	AT1G32440.1	11712162	11715112	F	1
Gene:2033775	AT1G32450.1	11715150	11719970	R	1
Gene:2033786	AT1G32460.1	11738118	11739326	F	1
Gene:2033801	AT1G32470.1	11739304	11740361	R	1
Gene:2033712	AT1G32480.1	11741083	11741990	F	1
Gene:2033722	AT1G32490.1	11742054	11749775	R	1
Gene:6530296294	AT1G32490.2	11742060	11749788	R	1
Gene:2033733	AT1G32500.1	11749823	11752106	R	1
Gene:1006229809	AT1G32505.1	11753254	11754123	F	1
Gene:2033744	AT1G32510.1	11757000	11758118	F	1
Gene:2033754	AT1G32520.1	11758211	11759280	R	1
Gene:2033764	AT1G32530.1	11759459	11762607	R	1
Gene:2206648	AT1G32540.1	11767504	11769880	F	1
Gene:4515100699	AT1G32540.3	11767680	11769898	F	1
Gene:1005715082	AT1G32540.2	11767787	11769898	F	1
Gene:2206643	AT1G32550.1	11771766	11774187	R	1
Gene:5019473952	AT1G32550.2	11771969	11774117	R	1
Gene:2206628	AT1G32560.1	11774484	11775279	F	1
Gene:4515100700	AT1G32570.2	11776765	11777557	F	1
Gene:2206633	AT1G32570.1	11776856	11777557	F	1
Gene:2206638	AT1G32580.1	11784057	11785637	F	1
Gene:1009021389	AT1G32583.1	11785806	11788286	F	1
Gene:4010711901	AT1G32582.1	11785936	11786037	F	1
Gene:504953945	AT1G32585.1	11788515	11789177	R	1
Gene:2035533	AT1G32590.1	11789768	11793772	F	1
Gene:2035633	AT1G32600.1	11794802	11795683	F	1
Gene:2035543	AT1G32610.1	11795609	11797141	R	1
Gene:1009021284	AT1G32610.2	11795699	11797140	R	1
Gene:1005715326	AT1G32620.1	11797248	11797285	R	1
Gene:2035558	AT1G32630.1	11797335	11798602	F	1
Gene:2035608	AT1G32640.1	11798810	11800988	R	1
Gene:2035593	AT1G32650.1	11810557	11810631	R	1
Gene:2035583	AT1G32660.1	11811040	11812380	F	1
Gene:2035553	AT1G32670.1	11815664	11815976	F	1
Gene:2035568	AT1G32680.1	11818034	11818279	F	1
Gene:2035598	AT1G32690.1	11820908	11821710	R	1
Gene:2035613	AT1G32700.1	11827433	11829759	F	1
Gene:1006227814	AT1G32700.2	11827467	11829759	F	1
Gene:2035623	AT1G32710.1	11833113	11833706	F	1
Gene:4515100701	AT1G32713.1	11834068	11834180	R	1
Gene:2035538	AT1G32720.1	11834902	11836631	F	1
Gene:2035548	AT1G32730.1	11840910	11843257	F	1
Gene:2035563	AT1G32740.1	11844877	11846347	F	1
Gene:2035573	AT1G32750.1	11846247	11856765	R	1
Gene:2035588	AT1G32760.1	11858211	11859292	F	1
Gene:1009021365	AT1G32763.1	11860486	11860891	R	1
Gene:2035603	AT1G32770.1	11865343	11866950	R	1
Gene:2035618	AT1G32780.1	11869825	11872926	R	1
Gene:1009021286	AT1G32790.2	11874704	11877387	R	1
Gene:2035628	AT1G32790.1	11874927	11877387	R	1
Gene:4010711902	AT1G32810.2	11881810	11885843	F	1
Gene:2037909	AT1G32820.1	11888389	11890377	F	1
Gene:2037990	AT1G32830.1	11891181	11894820	R	1
Gene:2038000	AT1G32840.1	11896546	11899695	R	1
Gene:2037984	AT1G32850.1	11902629	11906900	F	1
Gene:2037904	AT1G32860.1	11907109	11908928	R	1
Gene:2037924	AT1G32870.1	11911679	11913947	F	1
Gene:4515100702	AT1G32870.2	11911679	11913947	F	1
Gene:2037899	AT1G32880.1	11913928	11914735	R	1
Gene:2826557	AT1G32890.1	11914967	11919845	R	1
Gene:2037949	AT1G32900.1	11920390	11923766	R	1
Gene:2037964	AT1G32910.1	11925426	11926908	F	1
Gene:2037995	AT1G32920.1	11928807	11929302	F	1
Gene:1009021401	AT1G32928.1	11931203	11931801	F	1
Gene:2038030	AT1G32930.1	11931842	11934759	R	1
Gene:2037894	AT1G32940.1	11937596	11940978	F	1
Gene:2037914	AT1G32950.1	11941438	11944760	F	1
Gene:2037934	AT1G32960.1	11945307	11948650	F	1
Gene:2037954	AT1G32970.1	11948721	11951982	R	1
Gene:504954039	AT1G32975.1	11953089	11953899	F	1
Gene:2037944	AT1G32980.1	11954278	11955362	R	1
Gene:2037969	AT1G32990.1	11955785	11957284	F	1
Gene:4515100703	AT1G32992.1	11957460	11957730	F	1
Gene:2037974	AT1G33000.1	11957968	11958162	F	1
Gene:2038005	AT1G33010.1	11959287	11960591	F	1
Gene:2038010	AT1G33020.1	11962746	11964832	F	1
Gene:2038025	AT1G33030.1	11964776	11966276	R	1
Gene:2206974	AT1G33040.1	11966470	11967843	F	1
Gene:6530296295	AT1G33050.4	11967816	11971532	R	1
Gene:3436052	AT1G33050.1	11967827	11971532	R	1
Gene:4515100704	AT1G33050.3	11967860	11971532	R	1
Gene:1005715277	AT1G33050.2	11967862	11971532	R	1
Gene:3693495	AT1G33055.1	11971308	11972578	R	1
Gene:3436056	AT1G33060.1	11975340	11978521	R	1
Gene:1006229855	AT1G33060.2	11975342	11978521	R	1
Gene:3436048	AT1G33070.1	11982889	11985299	F	1
Gene:3436060	AT1G33080.1	11985707	11990482	F	1
Gene:1006229854	AT1G33080.2	11985707	11990411	F	1
Gene:3436019	AT1G33090.1	11993298	11996712	F	1
Gene:3436027	AT1G33100.1	11997683	12001308	F	1
Gene:4515100705	AT1G33102.1	12002333	12002877	R	1
Gene:1009021297	AT1G33110.2	12004927	12008818	F	1
Gene:2206959	AT1G33110.1	12004927	12008833	F	1
Gene:2206964	AT1G33120.1	12010901	12012524	F	1
Gene:2206979	AT1G33130.1	12016651	12018654	R	1
Gene:504953942	AT1G33135.1	12018683	12019195	F	1
Gene:2196645	AT1G33140.1	12023275	12024783	F	1
Gene:3436044	AT1G33160.1	12024806	12025328	F	1
Gene:3436011	AT1G33170.1	12027084	12030539	F	1
Gene:1006229883	AT1G33180.1	12030585	12030892	F	1
Gene:3436031	AT1G33190.1	12033887	12034755	R	1
Gene:3436023	AT1G33200.1	12041779	12044690	F	1
Gene:3436015	AT1G33220.1	12044872	12045879	F	1
Gene:3436035	AT1G33230.1	12046641	12050066	F	1
Gene:3436039	AT1G33240.1	12051471	12054546	R	1
Gene:2196672	AT1G33250.1	12057250	12059485	R	1
Gene:1006229884	AT1G33260.2	12064509	12066376	F	1
Gene:2196679	AT1G33260.1	12064509	12066376	F	1
Gene:3691973	AT1G33265.1	12066595	12068075	F	1
Gene:2196684	AT1G33270.1	12068063	12070374	R	1
Gene:1006229885	AT1G33270.2	12068084	12070374	R	1
Gene:2196640	AT1G33280.1	12072741	12073839	F	1
Gene:2196689	AT1G33290.1	12074099	12076104	F	1
Gene:1005715242	AT1G33290.2	12074110	12076101	F	1
Gene:3433160	AT1G33300.1	12080513	12080824	R	1
Gene:3433152	AT1G33320.1	12081009	12083462	F	1
Gene:3433132	AT1G33330.1	12084951	12086528	F	1
Gene:3433136	AT1G33340.1	12087580	12088958	F	1
Gene:3433156	AT1G33350.1	12089403	12091687	R	1
Gene:3433144	AT1G33360.1	12091877	12096025	F	1
Gene:1005715241	AT1G33370.1	12097279	12097347	R	1
Gene:3433140	AT1G33380.1	12099096	12099378	R	1
Gene:3433148	AT1G33390.1	12099482	12104601	R	1
Gene:2007012	AT1G33400.1	12104784	12109524	R	1
Gene:2007022	AT1G33410.1	12109590	12118850	R	1
Gene:6530296296	AT1G33410.2	12109590	12118850	R	1
Gene:4010711903	AT1G33415.1	12118992	12126593	F	1
Gene:4010711904	AT1G33415.2	12119004	12120964	F	1
Gene:2006881	AT1G33420.1	12120886	12123576	R	1
Gene:6530296297	AT1G33430.2	12124237	12126481	R	1
Gene:2006891	AT1G33430.1	12124363	12126469	R	1
Gene:2006906	AT1G33440.1	12127389	12130407	R	1
